gene,lineage,rho_posterior_median,rho_hdi_low,rho_hdi_high,prob_negative,prob_outside_rope,n_samples,ess_bulk,rhat,significant,fdr
RXRA,Lymphoid,0.14480479580245098,-0.0475715577273807,0.3539106345083527,0.0675,0.6785,91,2401.0,1.0,False,0.6811132075471698
UBE2H,Lymphoid,-0.061845065300458746,-0.27707439972133563,0.12655306463529103,0.738,0.3985,91,2183.0,1.0,False,0.6811132075471698
RHD,Lymphoid,-0.13287205569480995,-0.32540276710435295,0.08794636090799046,0.89,0.6325,91,2014.0,1.0,False,0.6811132075471698
TEAD1,Lymphoid,0.23879476334097416,0.05076958359121608,0.4335563340670796,0.0095,0.9085,91,2364.0,1.0,False,0.3800769230769232
MITF,Lymphoid,0.0820243528439546,-0.11912976307807677,0.29507103847708804,0.223,0.4785,91,2487.0,1.0,False,0.6811132075471698
PTMA,Lymphoid,-0.018601332035929286,-0.21118144575822284,0.2002137932126402,0.588,0.3575,91,1834.0,1.0,False,0.6811132075471698
LIN28B,Lymphoid,-0.31160122719144456,-0.4945236011090419,-0.12663220882843707,0.9995,0.9785,91,2066.0,1.0,False,0.1365882352941174
ARL4C,Lymphoid,-0.199512948708659,-0.38434376146799987,0.00022858843055617584,0.976,0.8315,91,2316.0,1.0,False,0.5126197183098591
TUBB,Lymphoid,-0.044836363290726294,-0.25217122344472326,0.16815520838168307,0.668,0.3985,91,2112.0,1.0,False,0.6811132075471698
SRC,Lymphoid,-0.18738429640128107,-0.37240177814526015,0.014124730940992869,0.967,0.7935,91,1711.0,1.0,False,0.5746153846153846
LPAR1,Lymphoid,0.11150017033603388,-0.10138464868976138,0.302727002646092,0.1465,0.555,91,2191.0,1.0,False,0.6811132075471698
KLHL9,Lymphoid,-0.32383534303522477,-0.48912465631626767,-0.12356220574832966,0.9995,0.9885,91,2178.0,1.0,False,0.0776249999999997
LDB1,Lymphoid,-0.30190335436034155,-0.5035895312738805,-0.1217742557125494,0.9955,0.972,91,1779.0,1.0,False,0.15915789473684225
TSPAN4,Lymphoid,-0.09831485398316486,-0.30499753608345936,0.09763829391619283,0.824,0.5145,91,2378.0,1.0,False,0.6811132075471698
ASCL5,Lymphoid,0.026780603200725506,-0.16609625487006374,0.2370348899634127,0.404,0.3495,91,2782.0,1.0,False,0.6811132075471698
ITGB3,Lymphoid,-0.20180874517000716,-0.39388841019814386,-0.013540773401734096,0.9745,0.8465,91,2381.0,1.0,False,0.484457142857143
RPL17,Lymphoid,-0.11779693935720856,-0.32650358795967604,0.0839686956986827,0.865,0.5955,91,2453.0,1.0,False,0.6811132075471698
H2BC14,Lymphoid,-0.09560180866992235,-0.2992666131363681,0.11497753213445017,0.819,0.517,91,2112.0,1.0,False,0.6811132075471698
H2BC8,Lymphoid,-0.0003185615780756379,-0.19295603034004877,0.20963107646166712,0.5015,0.323,91,2376.0,1.0,False,0.685
H3C8,Lymphoid,-0.15108369504594737,-0.34503652988670547,0.05909783248005929,0.9145,0.696,91,2228.0,1.0,False,0.6811132075471698
H4C13,Lymphoid,-0.21368585491769476,-0.4035382428925773,-0.01727520651067943,0.9815,0.859,91,2045.0,1.0,False,0.484457142857143
HNF1B,Lymphoid,-0.6362031805455937,-0.746826624333071,-0.49948908617682924,1.0,1.0,91,1569.0,1.0,True,0.0
H3C7,Lymphoid,-0.17847565729733814,-0.3570039421867776,0.028039673812165544,0.951,0.77,91,1796.0,1.0,False,0.5914285714285714
H2BC10,Lymphoid,-0.139542313573264,-0.3244532235643502,0.08173579128329322,0.906,0.665,91,2357.0,1.0,False,0.6811132075471698
H3C3,Lymphoid,-0.27851122620753066,-0.47140148430417805,-0.09459919826309054,0.997,0.9635,91,2064.0,1.0,False,0.1970999999999999
