gene,lineage,rho_posterior_median,rho_hdi_low,rho_hdi_high,prob_negative,prob_outside_rope,n_samples,ess_bulk,rhat,significant,fdr
PARD3,Lung,-0.20835249526638908,-0.3919521601008245,-0.04921899925772588,0.99,0.896,123,1900.0,1.0,False,0.16517647058823526
ZEB1,Lung,-0.40844937008817794,-0.5567259519840322,-0.25827350802572235,1.0,0.9995,123,2034.0,1.0,True,0.0022040816326528182
TCF7L2,Lung,-0.13336038429868052,-0.30963361772646425,0.039029614252639844,0.9305,0.64,123,2231.0,1.0,False,0.4249180327868852
INA,Lung,-0.1290025664677774,-0.3147505437107585,0.03193403559043717,0.9325,0.641,123,2245.0,1.0,False,0.4249180327868852
HMGA2,Lung,-0.14581001498916835,-0.3197998022337472,0.04571620488349404,0.9425,0.7105,123,2136.0,1.0,False,0.36544186046511634
EPS8,Lung,-0.23135721436674686,-0.4032794083981217,-0.07512132682578804,0.997,0.937,123,2083.0,1.0,False,0.11246280991735526
SACS,Lung,-0.04711939321329511,-0.21203825932545378,0.13431545823628865,0.6945,0.329,123,2198.0,1.0,False,0.7035728155339807
MBNL1,Lung,-0.2649931170998787,-0.41732130646492255,-0.10266331862124045,0.999,0.9765,123,2186.0,1.0,False,0.05287499999999992
CMIP,Lung,-0.09791355669886653,-0.28225344975396527,0.06426343322348882,0.855,0.5035,123,2540.0,1.0,False,0.5614869109947644
MSI2,Lung,0.04778195600817936,-0.13445864010481717,0.21648820641244648,0.301,0.3205,123,2675.0,1.0,False,0.7090434782608696
ADAMTS1,Lung,-0.15649348273453056,-0.3261350929209907,0.007990039382304248,0.9625,0.7365,123,2080.0,1.0,False,0.340814371257485
DYRK1A,Lung,-0.4037388026703972,-0.5526857156489355,-0.24678675577658837,1.0,0.9995,123,1992.0,1.0,True,0.0022040816326528182
ZBTB7B,Lung,-0.2673573787624224,-0.42265704807147125,-0.10781815472373596,0.9985,0.9715,123,2068.0,1.0,False,0.06095049504950488
SQSTM1,Lung,-0.23629101890394652,-0.3908908831437685,-0.06532233487437367,0.996,0.9425,123,1842.0,1.0,False,0.10436974789915965
TIPARP,Lung,-0.3213908273487086,-0.472614130538608,-0.15732598499136574,1.0,0.9935,123,2101.0,1.0,True,0.018473684210526174
RBM47,Lung,-0.24909671003034098,-0.41308428601022507,-0.08671838325494408,0.9965,0.9585,123,2253.0,1.0,False,0.08149090909090904
H2AZ1,Lung,-0.25528112588226737,-0.415846556226809,-0.09325180827573659,0.9975,0.961,123,1927.0,1.0,False,0.07800000000000007
ANAPC10,Lung,-0.18976979799515992,-0.35702679800022746,-0.024019610963319005,0.983,0.85,123,2250.0,1.0,False,0.22191780821917811
GPX8,Lung,-0.1873033676438085,-0.3572450798236994,-0.02076591610629186,0.981,0.84,123,2461.0,1.0,False,0.23351351351351354
CITED2,Lung,-0.07233065125710095,-0.248045754097363,0.0992568565752967,0.782,0.4115,123,2415.0,1.0,False,0.6387738693467337
KCNK5,Lung,-0.1107501259315562,-0.2840203536776347,0.06565457846068967,0.8855,0.5535,123,2288.0,1.0,False,0.513
PSIP1,Lung,-0.33085672995509224,-0.4883256792083613,-0.17136080019413158,0.9995,0.9955,123,2159.0,1.0,True,0.013690140845070265
PCBD1,Lung,-0.06664793272796324,-0.2570225179816435,0.102789393539656,0.764,0.4,123,2589.0,1.0,False,0.648
ILK,Lung,-0.3541432862543108,-0.5163718016973502,-0.2105493267816807,1.0,1.0,123,1775.0,1.0,True,0.0
B2M,Lung,-0.05875365871980423,-0.217068108169147,0.1305126795310001,0.735,0.367,123,2628.0,1.0,False,0.6735369458128079
NAV2,Lung,-0.28149736330292274,-0.44243162009382475,-0.1313771626599327,0.999,0.9845,123,2359.0,1.0,True,0.038045454545454445
