gene,lineage,rho_posterior_median,rho_hdi_low,rho_hdi_high,prob_negative,prob_outside_rope,n_samples,ess_bulk,rhat,significant,fdr
IFNE,Bone,0.040925661970716565,-0.29937220113334173,0.3593200924590916,0.3945,0.5665,35,2469.0,1.0,False,0.45339622641509425
MAFF,Bone,0.008981487300930624,-0.33896341685060666,0.3160049878032818,0.4765,0.563,35,2170.0,1.0,False,0.45339622641509425
ZFP36L1,Bone,-0.10546421029303038,-0.39313615031214105,0.22803698607111977,0.7265,0.6195,35,2335.0,1.0,False,0.45339622641509425
IRS2,Bone,-0.7496581453245196,-0.8912252767355422,-0.5891605413147964,1.0,1.0,35,967.0,1.0,True,0.0
RXRA,Bone,0.019257602385434835,-0.3054739470955319,0.33680337210212863,0.4535,0.5845,35,2283.0,1.0,False,0.45339622641509425
UBE2H,Bone,-0.279399011463985,-0.5607154765265672,0.03842452012579178,0.95,0.864,35,1874.0,1.0,False,0.31940425531914896
RHD,Bone,-0.08788379007377767,-0.4090261875828025,0.23882381321076296,0.698,0.5995,35,2016.0,1.0,False,0.45339622641509425
TEAD1,Bone,-0.33306403219818814,-0.6166124015657879,-0.03144145466377207,0.9785,0.928,35,1700.0,1.0,False,0.2591999999999998
MITF,Bone,-0.3922650461053525,-0.6579260831415037,-0.09881943629332207,0.991,0.9715,35,1620.0,1.0,False,0.1661538461538463
PTMA,Bone,-0.32705334913453565,-0.6185530952859943,-0.02370464856016219,0.971,0.921,35,1713.0,1.0,False,0.27522580645161276
LIN28B,Bone,-0.6941506676609638,-0.8555533850054509,-0.5021097488306796,1.0,1.0,35,1320.0,1.0,True,0.0
ARL4C,Bone,0.36513773528490157,0.045222401188954375,0.6169999081687105,0.013,0.952,35,2210.0,1.0,False,0.2160000000000002
TUBB,Bone,0.04542838365630131,-0.29259026512439945,0.36824676358956987,0.3875,0.5795,35,2218.0,1.0,False,0.45339622641509425
SRC,Bone,-0.3226188179886752,-0.5960643022880088,-0.0011486788506421264,0.9755,0.9155,35,2106.0,1.0,False,0.27818181818181803
